非洲	Afrika
艾雲	Denis Irwin
列納	Jamie Redknapp
Lloyd Bridges	Lloyd Bridges
J 梅利	Jamie Murray
金正男	Kim Jong-nam
胤禛	Yongzheng-keiseren
積林頓	Jack Layton
呂布	Lü Bu
馬琳	Ma Lin
安藤百福	Momofuku Andō
黃飛鴻	Huang Feihong
李約瑟	Joseph Needham
魏京生	Wei Jingsheng
蒲松齡	Pu Songling
神舟七號飛船	Shenzhou 7
阿貝爾範疇	Abelsk kategori
阿貝爾定理	Abels teorem
載淳	Tongzhi-keiseren
梁朝偉	Tony Leung Chiu Wai
Rush Limbaugh	Rush Limbaugh
李宗偉	Lee Chong Wei
剛佛時	Converse
切分音	Synkope
安土桃山時代	Azuchi-Momoyama-perioden
吲哚	Indol
老花	Presbyopi
王安石	Wang Anshi
三亞	Sanya
臺灣民主國	Republikken Formosa
李海瓚	Lee Hae-chan
八國聯軍	Åttenasjonsalliansen
膠紙	Limbånd
掌上壓	Armheving
卷蛋	Rullekake
世界銀行集團	Verdensbankgruppen
漢 (三國)	Shu Han
魏 (三國)	Wei-dynastiet
冬菇	Shiitake
百葉簾	Persienne
溫哥華國際機場	Vancouver internasjonale lufthavn
汽酒	Musserende vin
巴真府	Prachinburi (provins)
曬太陽	Solbading
拉丁區	Latinerkvarteret
精工	Seiko
薯蓉	Potetmos
亭可馬里	Trincomalee
安陽	Anyang (Henan)
西班牙甲組足球聯賽	Primera División
月台	Perrong
德律風根	Telefunken
蛙式	Brystsvømming
單拖漁船	Tråler
湯姆歷險記	Tom Sawyer
遼東半島	Liaodonghalvøya
愛爾蘭國防軍	Irlands forsvar
粟米片	Cornflakes
水甴曱	Vannkalver
自由式摔角	Fristil-bryting
最低合法性交年齡	Seksuell lavalder
放火	Brannstiftelse
冷爵士樂	Cool jazz
夜魔俠	Daredevil
玩泥沙	Sandskulptur
昭和	Shōwaperioden
獨立人士	Partiløs politiker
最終幻想XII	Final Fantasy XII
Ikariam	Ikariam
宣傳單張	Flyveblad
櫻蘭高校男公關部	Ouran High School Host Club
牆頭角線	Gesims
藍月	Blå måne
束棒	Fasces
爆格	Innbrudd
太平紳士	Fredsdommer
愛爾蘭電視電臺	Raidió Teilifís Éireann
2006年亞洲運動會	Asialekene 2006
三合會	Kinesiske triader
收據	Kvittering
喪事	Begravelse
蛤蚧	Tokay
士姑度	Skjold (heraldikk)
漁夫	Fisker
龍爭虎鬥 (電影)	Enter the Dragon
三浦知良	Kazuyoshi Miura
夏舜霆	Michael Heseltine
賀維	Geoffrey Howe
彭仕國	John Prescott
寶寧	John Bowring
超級火山	Supervulkan
菏澤	Heze
顒琰	Jiaqing-keiseren
斷奶	Ablaktasjon
韋俊安	John Reid
士丹頓	George Thomas Staunton
韋富健	Malcolm Rifkind
李自成	Li Zicheng
龍門線技術	Mållinjeteknologi
雅戈夫利夫設計局	Jakovlev
腈	Nitril
錫亞琴冰川	Siachenbreen
日本赤軍	Den japanske Røde Armé
董卓	Dong Zhuo
孫堅	Sun Jian
神探妙鼠	Mesterdetektiven Basil Mus
朴憲永	Park Hon-young
朝鮮世祖	Sejo av Joseon
高麗太祖	Taejo av Goryeo
歐陽脩	Ouyang Xiu
金斗捧	Kim Du-bong
旻寧	Daoguang-keiseren
岳飛	Yue Fei
奕詝	Xianfeng-keiseren
美國女子足球代表隊	USAs kvinnelandslag i fotball
砷化氫	Arsin
瑪格麗塔島	Isla Margarita
丘成桐	Shing-Tung Yau
百事公司	PepsiCo
攋尿蝦	Sjøknelere
辣椒仔	Tabasco (varemerke)
齋藤實	Saitō Makoto
胡比治	Todd Woodbridge
咆哮腔	Growl
禾花雀	Sibirspurv
越野單車賽	Sykkelcross
圖勒·奧卡羅蘭	Turlough Carolan
夏喬士羅便臣	Hercules Robinson
切陽什姐	Qieyang Shenjie
袁紹	Yuan Shao
丁一權	Chung Il-kwon
韓達德	Douglas Hurd
大褸	Frakk
內行星	Nedre og øvre planeter
包拯	Bao Zheng
木雕	Treskjæring
August	August (andre betydninger)
架生仔	Gadget
莫卡	Mokka
武昌起義	Wuchangopprøret
八分音符	Åttedelsnote
134	134 (tall)
全音符	Helnote
四分音符	Firedelsnote
點心	Dim sum
八音	Åtte klanger
88	88 (tall)
紅河三角洲	Dong Bang Song Hong
阮福昪	Đồng Khánh
建築	Konstruksjon
越	Yue
中央公園	Central Park (andre betydninger)
鄉	Township
德川家茂	Tokugawa Iemochi
拖網	Trål
世界	The World (andre betydninger)
加利尼維利	Gary Neville
他他醬	Tartarsaus
海倫美蘭	Helen Mirren
雙鴨山	Shuangyashan
伊春	Yichun (Heilongjiang)
七臺河	Qitaihe
鶴崗	Hegang
黑河	Heihe
綏化	Suihua
鄭成龍	Jung Sung-ryong
Root	Root
Die	Die
傅利索王子	Johan Friso av Oranien-Nassau
新娘	Brud
司馬懿	Sima Yi
腺癌	Adenokarsinom
馬天奴	Gerardo Martino
Nenê	Nenê Hilário
蕪湖	Wuhu
蚌埠	Bengbu
康有爲	Kang Youwei
淮南	Huainan
馬鞍山市	Ma'anshan
淮北	Huaibei
銅陵	Tongling
安慶	Anqing
Jaye Davidson	Jaye Davidson
薩姆索諾夫	Vladimir Samsonov
安祿山	An Lushan
吳邦國	Wu Bangguo
小野伸二	Shinji Ono
黎民偉	Li Minwei
阜陽	Fuyang (Anhui)
柳澤敦	Atsushi Yanagisawa
中山雅史	Masashi Nakayama
陳一冰	Chen Yibing
李小鵬 (運動員)	Li Xiaopeng (turner)
岸本聖史	Seishi Kishimoto
拿索斯	Graeme Le Saux
胡福特	Mark Woodforde
TOSHI	Toshi
宿州	Suzhou (Anhui)
六安	Lu'an
亳州	Bozhou
池州	Chizhou
宣城	Xuancheng
賽義夫阿剌伯卡達菲	Saif al-Arab al-Gaddafi
萍鄉	Pingxiang (Jiangxi)
新喻	Xinyu
鷹潭	Yingtan
贛州	Ganzhou (Jiangxi)
吉安	Ji'an
宜春	Yichun (Jiangxi)
撫州	Fuzhou (Jiangxi)
上饒	Shangrao
波利斯·南初夫	Boris Nemtsov
矛盾	Selvmotsigelse
馮玉祥	Feng Yuxiang
KitKat	Kit Kat
占士洛迪古斯	James Rodríguez
陳獨秀	Chen Duxiu
行人專用區	Gågate
瑤族	Yao (folk)
哥倫布探長	Columbo
坐浴桶	Bidet
Apple Lisa	Apple Lisa
廣州十三行	De tretten faktorier
東營	Dongying
政治家	Eldre statsmann
鐵甲威龍	RoboCop
濟寧	Jining (Shandong)
威海	Weihai
外顯子	Ekson
日照	Rizhao
萊蕪	Laiwu
臨沂	Linyi (Shandong)
聊城	Liaocheng
加沙之戰 (2007年)	Slaget på Gazastripen i 2007
濱州	Binzhou
T-84主戰坦克	T-84
施禾娜莉娃	Vera Zvonarjova
吉達	Jeddah
冰心	Bing Xin
魏	Wei
三洲府	Straits Settlements
Sony Mobile	Sony Mobile Communications
釘書釘	Heftestift
楊尚昆	Yang Shangkun
李大釗	Li Dazhao
王守仁	Wang Yangming
曹叡	Cao Rui
李鴻章	Li Hongzhang
魏延	Wei Yan
黃忠	Huang Zhong
茂南	Maonan (Maoming)
中秋	Månefesten
尹善道	Yun Seon-do
李珥	Yi I
許穆	Heo Mok
元均	Won Gyun
張澤相	Jang Taek-sang
崔庸健	Choi Yong-kun
阮惠	Nguyễn Huệ
雷鋒	Lei Feng
梁啟超	Liang Qichao
Dir en grey	Dir en grey
卅二分音符	Trettitodelsnote
拉布拉多	Labrador
人字拖	Flippflopper (fottøy)
飯盒	Bento
Jon Corzine	Jon Corzine
多爾袞	Dorgon
池田菊苗	Kikunae Ikeda
霍去病	Huo Qubing
賈慶林	Jia Qinglin
傅家俊	Marco Fu
孫策	Sun Ce
高建	Goh Kun
井原正巳	Masami Ihara
軍師統帥	Øverstkommanderende
霍斯	Rick Fox
危機	Krise
筲箕	Sil
專家	Ekspert
艾青	Ai Qing
范仲淹	Fan Zhongyan
海洋哺乳動物	Marine pattedyr
Oasis	Oasis
Manuel Ferraz de Campos Sales	Manuel Ferraz de Campos Sales
高順	Gao Shun
度	Grad
麻醬	Tahini
香港電車	Hongkongs sporveier
建築工程	Bygge- og anleggsnæringen
嘜 (杯)	Krus
累計函數	Kumulativ fordelingsfunksjon
Folding@home	Folding@Home
化糞池	Septiktank
艾迪巴約	Emmanuel Adebayor
Core i7	Intel Core i7
成都雙流國際機場	Chengdu Shuangliu internasjonale lufthavn
太空戰士VII：天子再臨	Final Fantasy VII: Advent Children
跳蝨	Lopper
古典摔角	Gresk-romersk bryting
咭紙	Papp
五部曲	Kvintett
防空洞	Tilfluktsrom
素里	Surrey (British Columbia)
最終幻想XIII	Final Fantasy XIII
卑詩大學	University of British Columbia
床單	Laken (sengetøy)
博鰲	Bo'ao
公民權利和政治權利國際公約	FNs konvensjon om sivile og politiske rettigheter
馬太福音	Evangeliet etter Matteus
畫意私情	Pike med perleøredobb (film)
二分音符	Halvnote
Agiorgitiko	Agiorgitiko
Wikipedia:搬版	Hjelp:Flytte en side
Nokia	Nokia
阿古斯塔韋斯特蘭AW609傾轉旋翼機	Bell/Agusta BA609
埼玉	Saitama
迷你倉	Minilager
廣東奧林匹克體育中心	Guangdong olympiastadion
海鮮醬	Hoisinsaus
平頂山	Pingdingshan
鶴壁	Hebi
新鄉	Xinxiang
焦作	Jiaozuo
濮陽	Puyang (Henan)
許昌	Xuchang
存在與時間	Væren og tid
漯河	Luohe
三門峽	Sanmenxia
南陽	Nanyang (Henan)
商丘	Shangqiu
大酒店	Grand Hotell
信陽	Xinyang
北京填鴨	Pekingand
金牌	Gullmedalje
亞洲航空	AirAsia
撳釘	Tegnestift
空軍十字勳章 (美國)	Air Force Cross (USA)
薄荷醇	Mentol
以弗所書	Paulus' brev til efeserne
南區	South District
艾窩窩	Aiwowo
玉樹	Yushu
剃鬚膏	Barberskum
龍井	Longjing
常德	Changde
益陽	Yiyang (Hunan)
郴州	Chenzhou
懷化	Huaihua
婁底	Loudi
第二次鴉片戰爭	Andre opiumkrig
媽祖	Mazu
Cathay	Cathay
多仔丸	Klomifen
新城區	Xincheng
錢玄同	Qian Xuantong
齊聲喝彩	Akklamasjon
服水土	Akklimatisering
響應式網頁設計	Responsiv nettside
越南河粉	Phở
上海虹橋國際機場	Shanghai Hongqiao internasjonale lufthavn
丁四醇	Erytritol
氨水	Ammoniumhydroksid
洋靛	Prøyssisk blå
性賀爾蒙	Kjønnshormon
卟啉	Porfyrin
私立學校	Privatskole
NANA	Nana (manga)
廣府人	Kantonesere
顯著性差異	Statistisk signifikans
攀枝花	Panzhihua
瀘州	Luzhou
光榮會	'Ndrangheta
德陽	Deyang
綿陽	Mianyang
廣元	Guangyuan
忌廉芝士	Kremost
₩	₩
遂寧	Suining (Sichuan)
內江	Neijiang
樂山	Leshan
南充	Nanchong
眉山	Meishan
宜賓	Yibin
廣安	Guang'an
食油	Matolje
達州	Dazhou
雅安	Ya'an
85	85 (tall)
皇家加勒比遊輪	Royal Caribbean Cruises Ltd.
10000	10 000
阿富汗伊斯蘭酋長國	Det islamske emiratet Afghanistan
紫羅蘭色	Lilla
羅拔圖卡路士	Roberto Carlos
士叻	Skjellakk
後漢書	Hou Hanshu
128	128 (tall)
彭麗媛	Peng Liyuan
74式坦克	Mitsubishi Type 74
牌子	Merkenavn
佐治·華盛頓大學	George Washington University
27	27 (tall)
朴勝羲	Park Seung-hi
.eh	.eh
.sj	.sj
.yu	.yu
.bv	.bv
.gb	.gb
.tp	.tp
阮福晈	Minh Mạng
額爾德特文綉	Wen Xiu
35	35 (tall)
.dd	.dd
64	64 (tall)
99	99 (tall)
An	AN
夏格維斯	Owen Hargreaves
大衞賓治	Dave Bing
邵逸夫	Run Run Shaw
芮克·馬查爾	Riek Machar
古喬內	Bob Guccione
董仲舒	Dong Zhongshu
方勵之	Fang Lizhi
王玥	Wang Yue
狄仁傑	Di Renjie
108	108 (tall)
101	101 (tall)
伊蓮荷列斯	Hélène Rollès
阮福明	Hàm Nghi
袁術	Yuan Shu
方濟各	Frans (pave)
NHM	NHM
五華	Wuhua
恐鳥	Moafugler
龔如心	Nina Wang
劉延東	Liu Yandong
帖雅娜	Tie Yana
李慧詩	Lee Wai Sze
林秀卿	Lim Su-kyung
李惠芬	Li Huifen
王曉理	Wang Xiaoli
葉姵延	Yip Pui Yin
真鱷龜	Alligatorskilpadde
2038年問題	År 2038-problemet
仇恨罪行	Hatkriminalitet
鐵蓮花	Knokejern
1991年FIFA女子世界盃	VM i fotball for kvinner 1991
謝拉特	Steven Gerrard
海蛇科	Havslanger
歷史主義	Historisisme
吊頸 (遊戲)	Hangman
語料庫	Tekstkorpus
戴高樂號航空母艦	«Charles de Gaulle» (R 91)
加拿大廣播公司	Canadian Broadcasting Corporation
唐山地震	Jordskjelvet i Tangshan 1976
猛龍過江	Way of the Dragon
唐詩三百首	Tre hundre Tang-dikt
尼米茲號航空母艦	USS «Nimitz» (CVN-68)
蘇聖瑪麗 (安省)	Sault Ste. Marie (Ontario)
達曼	Daman (by)
美國存託憑證	American Depositary Receipt
金正淑	Kim Jong-suk
閔茲暎	Keiserinne Myeongseong
王菲	Faye Wong
阮福昭	Thành Thái
桀	Jie (Xia-konge)
詩經	Shijing
阮福晃	Duy Tân
勝利勳章	Seiersordenen (Sovjetunionen)
秋瑾	Qiu Jin
崇禮門	Namdaemun
啞鈴	Hantler
榕樹	Banyan
阮福昊	Kiến Phúc
阮福昇	Hiệp Hoà
連恩·麥哥士基亞	W.T. Cosgrave
天際	Skyline
賦格藝術	Die Kunst der Fuge
瑪莉崔佛斯	Mary Travers
嫦娥	Chang'e
南非海狗	Sørafrikansk pelssel
阮福時	Tự Đức
婆羅米系文字	Indisk skrift
勝利十一人系列	Pro Evolution Soccer
孟獲	Meng Huo
手袋	Veske
大佬 (遊戲)	Boss (spill)
瓷磚	Tegl
馬超	Ma Chao
姬旦	Zhou Gongdan
阮福昶	Khải Định
徐晃	Xu Huang
孫休	Sun Xiu
劉禪	Liu Shan
高麗光宗	Gwangjong av Goryeo
鄭道傳	Jeong Do-jeon
許政	Heo Jeong
興宣大院君	Heungseon Daewongun
孫皓	Sun Hao
孫亮	Sun Liang
尹致暎	Yun Chi-yeong
陳日君	Joseph Zen Ze-kiun
Scott Lipsky	Scott Lipsky
商紂王	Di Xin
呂蒙	Lü Meng
燕山君	Yeonsangun av Joseon
曹奐	Cao Huan
劉表	Liu Biao
日式糯米糍	Mochi
功夫 (電影)	Kung Fu Hustle
非洲復興像	Afrikansk renessanse
韓寒	Han Han
福州大學	Fuzhouuniversitetet
烏冬	Liste over Konoha-ninjaer
麪豉湯	Misosuppe
謝長廷	Frank Hsieh
THE INTERPRETER	Tolken
153	153 (tall)
奶媽	Amme
校園槍擊案	Skolemassakre
世界記憶計劃	Verdensminne
客廳	Stue
車速錶	Speedometer
領港員	Los
紅毛丹	Rambutan
1974年亞洲運動會	Asialekene 1974
虎門	Bocca Tigris
西餅	Bakverk
脽	Krås
燈塔之行	Til fyret
新山一國際機場	Tan Son Nhat internasjonale lufthavn
圖	Bilde
牙帶	Trådstjerter
西貢淪陷	Saigons fall
白色情人節	Hvit dag
K-ON!	K-On!
三一運動	1. mars-bevegelsen
碼	Yard
蘭尼	Nani
雲達沙	Edwin van der Sar
作者	Forfatter
巴黎聖日耳門	Paris Saint-Germain FC
馬甸尼	Paolo Maldini
魯賓遜漂流記	Robinson Crusoe
運動場	Stadion
Windows 98	Windows 98
朝鮮半島	Koreahalvøya
H.O.T.	H.O.T.
施治	Petr Čech
原子質量單位	Atommasseenhet
鑄鐵	Støpejern
維基狂歡節	Wikimania
沙治奧拉莫斯	Sergio Ramos
聖保羅地鐵	São Paulos undergrunnsbane
統合進步黨	Det forente framskrittspartiet
悖論	Paradoks
內聯網	Intranett
噴水池	Fontene
亞洲運動會	Asialekene
舒利亞	Alan Shearer
熨斗	Strykejern
雲端	Nettskyen
遜尼派	Sunniislam
光譜學	Spektroskopi
保拉費爾南德斯	Paula Fernandes
飛躍道	Parkour
亮氨酸	Leucin
Nike	Nike, Inc.
朝鮮日報	Chosun Ilbo
SM Entertainment	SM Entertainment
浦項製鋼	POSCO
仁川大橋	Incheonbrua
PayPal	PayPal
Führer	Fører
綠茶	Grønn te
流明	Lumen
民主勞動黨	Demokratisk arbeiderparti
氧化數	Oksidasjonstall
阿頭	Lederskap (generelt)
演繹推理	Deduksjon (filosofi)
綠豆	Mungbønne
歸納	Induksjon (filosofi)
脯氨酸	Prolin
搜尋地外文明計劃	SETI
洛比桑	Luc Besson
Windows ME	Windows Me
西蒙和加芬克爾	Simon & Garfunkel
Windows 2.0	Windows 2.0
卡里拉斯	José Carreras
組氨酸	Histidin
光頭黨	Skinhead
哥德巴赫猜想	Goldbachs formodning
顧客關係管理	Kunderelasjonshåndtering
鹼性	Alkali
尹錫榮	Yun Suk-young
六盤水	Liupanshui
佛朗哥 (巴西人)	Itamar Franco
2012/13年度歐洲聯賽冠軍盃	Mesterligaen 2012/2013
東亞日報	Dong-a Ilbo
安順	Anshun
銅仁	Tongren (Guizhou)
永宣君	Lee Jun-yong
金宗直	Kim Jong-jik
彭薩哥拉	Pensacola
韓係來報紙	Hankyoreh
畢節	Bijie (Guizhou)
李山海	Lee San-hae
山景城 (加利福尼亞州)	Mountain View
大高加索山脈	Store Kaukasus
劉永清	Liu Yongqing
柏夫遼真高娃	Anastasija Pavljutsjenkova
.ni	.ni
2012年法國總統選舉	Presidentvalget i Frankrike 2012
烏茲別克索姆	Usbekisk sum
利安定	Leonding
甲申政變	Gapsinkuppet
物	Objekt
第5屆俄羅斯總統選舉	Presidentvalget i Russland 2012
阿里巴巴	Ali Baba
釘書機	Stiftemaskin
安達市	Anda (Suihua)
DHL	DHL
江界	Kanggye
惠山	Hyesan
巨加大橋	Busan-Geojeforbindelsen
印度咖喱角	Samosa
Windows 3.0	Windows 3.0
亞比安	Albion (bil)
傲遊瀏覽器	Maxthon
.nl	.nl
水筆	Tusjpenn
前776年	776 f.Kr.
中校	Oberstløytnant
金剛經	Diamantsutraen
吳世勳	Oh Se-hoon
紅 (嘢食)	Blodmat
網上欺凌	Digital mobbing
趙承熙	Cho Seung-hui
金庾信	Kim Yu-sin
武烈王	Muyeol av Silla
文武王	Munmu av Silla
毛筆	Skrivepensel
EXO	Exo
維珍集團	Virgin Group
李奇威	Matthew Ridgway
復旦大學	Fudanuniversitetet
金龜	Trekjølskilpadde
加拉塔沙雷	Galatasaray
大韓民國國軍	Sør-Koreas forsvar
開城工業地區	Kaesong industriregion
金剛山觀光地區	Kumgangfjellet turistregion
Windows 3.1x	Windows 3.1x
淸溪川	Cheonggyecheon
呂運亨	Yuh Woon-hyung
乾衣機	Tørketrommel
曲靖	Qujing
玉溪	Yuxi
李會昌	Lee Hoi-chang
孫延在	Son Yeon-jae
金潤玉	Kim Yoon-ok
保山	Baoshan (Yunnan)
張俊河	Jang Jun-ha
室蘭市	Muroran
香港交易所	Hongkongbørsen
鄭元植	Chung Won-shik
恐狼	Skrekkulv
永宗大橋	Yeongjongbrua
普洱市	Pu'er
臨滄	Lincang
令計劃	Ling Jihua
司儀	Master of Ceremonies
咸陽	Xianyang
愛爾蘭足球協會	Football Association of Ireland
吊車	Taubane
花都 (廣州)	Huadu
紮腳	Fotbinding
小熊維尼歷險記	Filmen om Ole Brumm
南袞	Nam Gon
韓國放送公社	Korean Broadcasting System
非常盜	Now You See Me
船東	Skipsreder
吉隆坡國際機場	Kuala Lumpur internasjonale lufthavn
玉山	Yushan (fjell)
朱尼亞塔縣	Juniata County
道風山	Tao Fong Shan
攪拌機	Blender (redskap)
滑板	Sparkesykkel
西湖	Xihu
大嶼山	Lantau
極速60秒	Gone in 60 seconds
2004年死	Dødsfall i 2004
朱古力布朗尼	Brownie
佳士得	Christie's
中國石油	PetroChina
妖怪	Yōkai
雀巢咖啡	Nescafé
道徹斯特	Dorchester (Dorset)
朝鮮日治時期	Japans kolonisering av Korea
Chris Pratt	Chris Pratt
生魚	Slangehodefisker
街燈	Gatebelysning
甘比爾群島	Gambierøyene
水鼠耳蝠	Vannflaggermus
太陽劇團	Cirque du Soleil
Helvetica	Helvetica
楚 (周)	Chu
新朝	Xin-dynastiet
路口	Veikryss
意式奶凍	Panna cotta
納豆	Nattō
沙里院	Sariwon
擔挑	Åk
北太平洋露脊鯨	Stillehavskaper
浸親	Drukning
風土病	Endemi
煠	Blanchering
碧姬公主	Prinsesse Peach
嬰兒車	Barnevogn
Bedford Vehicles	Bedford
中國共產黨中央書記處	Sekretariatet for det kinesiske kommunistiske partis sentralkomite
Aloha	Aloha
澄邁	Chengmai
陸永	Lu Yong
斑鵰鴞	Flekkhubro
平城	Pyongsong
胡佳	Hu Jia
銅川	Tongchuan
寶雞	Baoji
延安	Yan'an
漢中	Hanzhong
榆林	Yulin (Shaanxi)
安康市	Ankang
商洛	Shangluo
隱性遺傳	Recessiv
斗篷	Kappe (plagg)
中庸	Zhong yong
隴南	Longnan (Gansu)
Tempranillo	Tempranillo
酒凹	Smilehull
135	135 (tall)
利口樂	Ricola
南城	Nancheng
137	137 (tall)
Guor Marial	Guor Marial
56	56 (tall)
頭弼	Baugspryd
北京西站	Beijing vestbanestasjon
風信旗	Værhane
家鄉雞	KFC
安努爾夫	Arnulf
Game over (搞清楚)	Game over
澳門國際機場	Macao internasjonale lufthavn
172	172 (tall)
斗笠	Kulihatt
鳳	Fenghuang
朗拿度	Ronaldo
沙面	Shamian
昂昂溪區	Ang'angxi
中國科學院	Det kinesiske vitenskapsakademi
卡卡	Kaká
嘉峪關市	Jiayuguan (Gansu)
160	160 (tall)
金昌	Jinchang (Gansu)
白銀市	Baiyin
天水	Tianshui
伊利沙伯王后號	RMS «Queen Elizabeth»
酒泉	Jiuquan
赤麂	Indiamuntjak
慶陽	Qingyang (Gansu)
南山區	Nanshan (Shenzhen)
平涼	Pingliang
阮福膺禛	Dục Đức
芳提娜芝士	Fontina
Ring	Ring
89	89 (tall)
呼和浩特	Hohhot
流動網絡	Mobilnett
檯布	Duk
窩姆斯議會	Riksdagen i Worms
維多利亞	Victoria
182	182 (tall)
阮福暶	Thiệu Trị
石頭 B	Lithopaedion
橙天嘉禾	Golden Harvest
塔拉山	Tara (Irland)
76	76 (tall)
八步	Babu (Hezhou)
韓國足球代表隊	Sør-Koreas herrelandslag i fotball
29	29 (tall)
2008年藏區騷亂	Opptøyene i Tibet 2008
外高加索蘇維埃社會主義聯邦共和國	Den transkaukasiske sosialistiske føderative sovjetrepublikk
伊拉克戰爭	Irak-krigen
魚露	Fiskesaus
遊戲王集換紙牌遊戲	Yu-Gi-Oh! (samlekortspill)
白蟻	Termitter
173	173 (tall)
171	171 (tall)
咕喱	Kuli
渣打銀行	Standard Chartered
蓋爾運動協會	Gaelic Athletic Association
柏林宣言	Berlin-erklæringen
Wendy's	Wendy’s
蘇貞昌	Su Tseng-chang
扶綏	Fusui
Baa, Baa, Black Sheep	Bæ, bæ, lille lam
痰罐	Spyttebakke
洗手	Håndhygiene
劉雲山	Liu Yunshan
薄一波	Bo Yibo
雲吞	Wonton
Bad Pyrmont	Bad Pyrmont
莊士敦	Reginald Fleming Johnston
卡迪亞	Khattiya Sawasdipol
馮友蘭	Feng Youlan
陳雲 (中共)	Chen Yun
李雲迪	Li Yundi
文森林頓	Vincent Lindon
徐志摩	Xu Zhimo
趙元任	Yuen Ren Chao
士撻	Startmotor
色魔	Seksualisert vold
Category:人工智能	Kategori:Kunstig intelligens
連戰	Lien Chan
白話字	Pe̍h-oē-jī
馬騰	Ma Teng
魯肅	Lu Su
馬禮遜	Robert Morrison
公共屋邨	Borettslag
旅遊巴士	Turvogn
蒙山	Mengshan
大餐	Supé
Link (薩爾達傳說)	Link (The Legend of Zelda)
蘇通大橋	Sutongbroen
Neopets	Neopets
楓之谷	Maple Story
包頭	Baotou
淡水 (臺灣)	Tamsui
烏海	Wuhai
赤峰	Chifeng
通遼	Tongliao
鄂爾多斯	Ordos (Indre Mongolia)
呼倫貝爾	Hulun Buir
巴彥淖爾	Bayan Nur
烏蘭察布	Ulanqab
梧州	Wuzhou
防城港	Fangchenggang
欽州	Qinzhou
貴港	Guigang
玉林	Yulin (Guangxi)
百色	Baise (Guangxi)
賀州	Hezhou
河池	Hechi
來賓	Laibin
福田區	Futian (Shenzhen)
崇左	Chongzuo
魯班	Lu Ban
遲發肌肉痛	Forsinket muskelømhet
于右任	Yu Youren
白腰文鳥	Hvitgumpnonne
地氈蟒	Teppepyton
福岡	Fukuoka
2008年奧運會聖火接力	Fakkelstafetten til Sommer-OL 2008
凳套	Antimakassar
190	190 (tall)
西餐	Kontinental servering
馬蘊雯	Ma Yunwen
徵兵制	Verneplikt
意大利雜菜湯	Minestronesuppe
神舟九號	Shenzhou 9
石鼓	Blokk (geologi)
Jay Rodriguez	Jay Rodriguez
水富縣	Shuifu
淡水河谷	Vale (gruveselskap)
塔羅牌	Tarot
耳燭	Ørelys
霜儂機場	Shannon lufthavn
生油布甸	Spotted dick
灶頭	Åre (ildsted)
諾丁山嘉年華會	Notting Hill-karnevalet
71	71 (tall)
救生水泡	Livbøye
28	28 (tall)
土家族	Tujia
翠亨	Cuiheng
炮仗	Kinaputt
公仔戲	Dukketeater
英王愛德華八世	Edvard VIII av Storbritannia
152	152 (tall)
襪公仔	Sokkedukke
荔灣區	Liwan
預後	Prognose
興寧 (南寧)	Xingning (Nanning)
59	59 (tall)
封開	Fengkai
62	62 (tall)
薩爾圖區	Sairt
95	95 (tall)
Krump	Krumping
超級馬利奧樂園2: 六個金幣	Super Mario Land 2: 6 Golden Coins
筆袋	Pennal
正太腔	Shotacon
相關圖	Korrelogram
奧多摩町	Okutama
開平	Kaiping (Jiangmen)
簡奴	Nwankwo Kanu
沖繩島	Okinawa
硯	Rivstein
38	38 (tall)
武漢國際機場	Wuhan Tianhe internasjonale lufthavn
75	75 (tall)
董棟	Dong Dong
黃珊汕	Huang Shanshan
大林豬	Skogsvin
高明	Gaoming
三字經	Tretegnsklassikeren
雙重標準	Dobbeltmoral
有限體	Endelig kropp
石嘴山	Shizuishan
吳忠	Wuzhong (Ningxia)
固原	Guyuan (Ningxia Hui)
北京條約	Pekingkonvensjonen
109	109 (tall)
福來哥	Fuleco
技術決定論	Teknologideterminisme
打 (數)	Dusin
手掣 (車)	Parkeringsbrems
錦繡山太陽宮殿	Kumsusan minnepalass
103	103 (tall)
無理數	Irrasjonalt tall
一個中國	Ett-Kina-politikk
馬祖	Matsuøyene
車臣共和國旗	Tsjetsjenias flagg
王丹	Wang Dan
199	199 (tall)
灣區捷運	Bay Area Rapid Transit
吾爾開希	Wuerkaixi
柴玲	Chai Ling
201	201 (tall)
天津條約	Tianjintraktaten
大賦格	Grosse Fuge (Beethoven)
主題關係	Semantisk rolle
安遠	Anyuan (Ganzhou)
藥房	Farmasi
刷	Børste
西裝	Dress
惠陽	Huiyang
鱷魚先生	Crocodile Dundee
廣島縣	Hiroshima (prefektur)
蘋果汁	Eplemost
朱自清	Zhu Ziqing
獎勵	Utmerkelse
Wikipedia:捷徑	Wikipedia:Snarvei
手指	Finger
流動應用程式	Mobilapplikasjon
甘氨酸	Glycin
閣仔	Loft
霧月政變	18 brumaire-kuppet
自焚	Selvpåtenning
房利美	Fannie Mae
PowerBook	PowerBook
基爾撞擊坑	Gale (krater)
桶櫃	Kommode
快艇	Motorbåt
夜總會	Nattklubb
伊夫堡	Château d'If
聖誕咭	Julekort
皮蛋	Tusenårsegg
片花	Trailer (film)
捷克斯洛伐克克朗	Tsjekkoslovakisk koruna
廬山	Lushan (fjell)
胡椒噴霧	Pepperspray
重工業	Tungindustri
計算	Kalkulasjon
心經	Hjertesutraen
沙袋鼠	Wallaby
桫欏目	Cyatheales
單槓	Svingstang
