非洲	Afrika
Â-li̍t-sân-thai sâm-sṳ	Aleksander den store
Kiûn-sṳ-thán-tên Yit-sṳ	Konstantin den store
Set-lû-sṳ thai-ti	Kyros den store
Vùn-mìn	Sivilisasjon
Kau-yuk	Utdannelse
Kâ-thìn	Familie
Nàm-ngìn	Mann
Fûn-yîn	Ekteskap
Kiûn-sṳ	Militærvesen
Kâ-pî	Kaffe
Ngiù-nen	Melk
Sûn Chûng-sân	Sun Yat-sen
Â-yuk-vòng	Ashoka den store
香港	Hongkong
Thai-yîn Ti-koet	Det britiske imperiet
Sú-ngì	Seoul
Kâm-nái-thit Koet-chi Kî-chhòng	John F. Kennedy internasjonale lufthavn
上海	Shanghai
Lùn-tûn Hî-sṳ̂-lu Kî-chhòng	London Heathrow lufthavn
Lùn-tûn Kak-vet Kî-chhòng	London Gatwick lufthavn
Set-vì-li-â	Sevilla
Chhîn-chhèu	Qing-dynastiet
Â-ngì-pâ-nì-â-ngî	Albansk
Pâ-sṳ̂-khiet-ngî	Baskisk
Â-lâ-kung-ngî	Aragonesisk
Yîn-koet Hòng-khûng	British Airways
Â-mî-nì-â-ngî	Armensk
Vû-khiet-làn-ngî	Ukrainsk
Pâ-lùn-sî-â	Valencia
Shuì-tién-ngî	Svensk
Tan-ma̍k-ngî	Dansk
Nò-vî-ngî	Norsk
Kô-thi̍t-fu̍t-lòi-tet Vî-liâm Lòi-pu-nì-tsṳ	Gottfried Leibniz
Tshia̍p-khiet-ngî	Tsjekkisk
Sṳ̂-lo̍k-phat-khiet-ngî	Slovakisk
Sṳ̂-lo̍k-vì-nì-â-ngî	Slovensk
Hiûng-ngà-li-ngî	Ungarsk
Oi-sâ-nì-â-ngî	Estisk
Là-thot-vì-â-ngî	Latvisk
Li̍p-thâu-vón-ngî	Litauisk
Pha̍k-ngò-lò-sṳ̂-ngî	Hviterussisk
Kui-mí-thi̍t-lî Mùn-tet-lie̍t-fû	Dmitrij Mendelejev
Ngièn-chṳ́	Atom
Lâ-set-fuk	Ernest Rutherford
Hî-lia̍p-ngî	Gresk
Oi-ngì-làn-ngî	Irsk
Pô-sṳ̂-ngî	Persisk
Chûng-kau	Religion
Chêu-sién-ngî	Koreansk
Chhóng-sṳ-ki	Første Mosebok
Kóng-tûng-fa	Standard kantonesisk
Chhut-âi-khi̍p-ki	Andre Mosebok
Ye̍t-nàm-ngî	Vietnamesisk
Pó-lò	Apostelen Paulus
Kô-mièn-ngî	Khmer (språk)
Thai-ngî	Thai
Mâ-lòi-ngî	Malayisk
Yin-nì-ngî	Indonesisk
Mùng-kú-ngî	Mongolsk
Hâ-sat-khiet-ngî	Kasakhisk
Vû-tsṳ̂-phe̍t-khiet-ngî	Usbekisk
Thú-khù-màn-ngî	Turkmensk
Yù-thai-kau	Jødedom
Hî-pak-lói-ngî	Hebraisk
Â-set-pai-kiông-ngî	Aserbajdsjansk
Mâ-khì-tun-ngî	Makedonsk
Set-ngì-vì-â-ngî	Serbisk
Set-ngì-vì-â Khiet-lò-thi-â-ngî	Serbokroatisk
Pô-sṳ-nì-â-ngî	Bosnisk
Kâ-lî-sî-â-ngî	Galisisk
Vî-ngì-sṳ̂-ngî	Walisisk
Sû-kak-làn Koi-ngì-ngî	Skotsk-gælisk
Siak-khiet-kau	Sikhisme
John Maynard Keynes	John Maynard Keynes
Lufthansa Hòng-khûng	Lufthansa
Ló-chṳ́	Laozi
Kôn-chhóng	Lever
Shìn	Nyre
Sṳ̀n-kîn Ne-thúng	Nervesystem
Sîm-lî-ho̍k	Psykologi
Sṳt-kâ-mèu-nì	Buddha
Mâ-tên Lu-tet	Martin Luther
Yî-kâ	Konfucianisme
Thiên-chú-kau	Den katolske kirke
Tho-kau	Taoisme
Chit-siói	Ryggmargen
Sa̍t	Tunge
Yî-tshóng	Bukspyttkjertel
Hèu-thèu	Strupehode
Fuk-khiet-làn khiùn-tó	Falklandsøyene
Vàng-kak-mo̍k	Mellomgolv
Elizabeth Ngi-sṳ	Elisabeth II av Storbritannia
Thòng-chhèu	Tang-dynastiet
John F. Kennedy	John F. Kennedy
Mìn-chhèu	Ming-dynastiet
Dwight D. Eisenhower	Dwight D. Eisenhower
Ronald Reagan	Ronald Reagan
Sat-là-kô-sat	Zaragoza
Kîm Tsang-ngit	Kim Jong-il
Ngièn-su Chû-khì-péu	Periodesystemet
Chû-su̍k	Svin og griser
Mariano Rajoy	Mariano Rajoy
Se-khiûn	Bakterier
Phù-thò	Druer
Phûng-thòng	Honning
Thông	Sukker
Vòng-theu	Soyabønne
Kûng-chhàng-ho̍k	Ingeniørvitenskap
Vùn-fa	Kultur
Fan-vun	Sanskrit
Sùn-fàn Hì-thúng	Sirkulasjonssystem
Sôn	Syre
Yî-ho̍k	Medisin
Néu-Yok Sṳ-kie Mo-yi Chûng-sîm	Verdens handelssenter i New York
分類:Pâ-sî	Kategori:Brasil
Màn-hâ-tun	Manhattan
Ngièn-su	Grunnstoff
Kâ-suk-thu	Akselerasjon
Li̍t	Kraft
Kú	Tromme
Tsṳt-liông	Masse
Thien-yáng	Film
Kîm-su̍k	Metall
Nùng-ngia̍p	Landbruk
Sâng-yîm	Lyd
Sṳ̀-kiên	Tid
Mien-chit	Areal
Kûng-kîn	Kilogram
Kûng-tshak	Meter
Miéu	Sekund
Pâu-siuk	Mais
Kûng-sṳ̂n	Liter
Fà-ngì-kiê	Wall Street
Tûng-nàm-â	Sørøst-Asia
Tshùng-khin	Chongqing
Thiên-tsîn	Tianjin
Vú-hon-sṳ	Wuhan
Kú Hî-lia̍p	Antikkens Hellas
Thomas Jefferson	Thomas Jefferson
Vùi-sṳ̂-khà	Huesca
Tychy	Tychy
Pu-lie̍t-thap-nì-ngî	Bretonsk
Brittany	Bretagne
Lóng	Døvhet
Chhi̍t-phiang	Sykdom
Khien-không	Helse
Màn-tó-ngî	Mansk
Chhiâng-môi-su	Penicillin
Nantes	Nantes
Pot-thâm-fó	Tuberkulose
Mà-chiông	Mahjong
模板:Location map Taiwan	Mal:Kartposisjon Taiwan
Detroit	Detroit
Van-lî Tshòng-sàng	Den kinesiske mur
Gard-sén	Gard (departement)
Gers-sén	Gers
Sông Garonne-sén	Haute-Garonne
Sṳ̀n-sṳn Lò-mâ Ti-koet	Det tysk-romerske rike
Ille-et-Vilaine-sén	Ille-et-Vilaine
Isère-sén	Isère
Chûng-kau Kói-kiet	Reformasjonen
Sông Loire-sén	Haute-Loire
Lot-sén	Lot (departement)
Lozère-sén	Lozère
Maine-et-Loire-sén	Maine-et-Loire
Nì-pu-kap-nì-sat ngi-sṳ	Nebukadnesar II
Mayenne-sén	Mayenne
Morbihan-sén	Morbihan
Nièvre-sén	Nièvre
Nord-sén	Nord (Frankrike)
Calais Hói-hia̍p-sén	Pas-de-Calais
Puy-de-Dôme-sén	Puy-de-Dôme
Sông Pyrénées-sén	Hautes-Pyrénées
Pyrénées-Orientales-sén	Pyrénées-Orientales
Hâ Rhin-sén	Bas-Rhin
Sông Rhin-sén	Haut-Rhin
Saône-et-Loire-sén	Saône-et-Loire
Sarthe-sén	Sarthe
Sông Savoie-sén	Haute-Savoie
Tarn-sén	Tarn
Tarn-et-Garonne-sén	Tarn-et-Garonne
Var-sén	Var (departement)
Vaucluse-sén	Vaucluse
Vendée-sén	Vendée
Yonne-sén	Yonne (departement)
Yî-pí-li-â Pan-tó	Den iberiske halvøy
Lai-kî	Litchi
Yâ-è	Kokospalme
Sa̍k-liù	Granateple
Chong-fa	Zhuang (språk)
Na̍p-ngá-thi̍t-ngî	Nahuatl
Mirandés-ngî	Mirandesisk
Harvard Thai-ho̍k	Harvard University
Néu-yok Chṳn-khèn Kâu-yi-só	New York-børsen
Lie̍t-yî-tha̍t-sén	Lleida (provins)
Â-lâ-pak-ngî	Arabisk
Kiú-chiu	Kyushu
Si-koet	Shikoku
O-khiet-ngî	Oksitansk
Nàm-fî Hò-làn-ngî	Afrikaans
Lí Mìn-pok	Lee Myung-bak
Lû Vú-hién	Roh Moo-hyun
Kâ Mà-chiok	Gråspurv
Kô-thiet	MTR
澳門	Macao
Suhl	Suhl
Mühlhausen	Mühlhausen (Thüringen)
Sâ-thièn-khî	Sha Tin-distriktet
Fù Kím-Thàu	Hu Jintao
Si̍p Khiûn-phìn	Xi Jinping
Chhòng-kiáng-lu̍k	Sjiraff
Phì-âi-mùng-thi̍t-ngî	Piemontesisk
Thap-là-kô-na̍p	Tarragona
Provence-Alpes-Côte d'Azur	Provence-Alpes-Côte d'Azur
Chhṳ̂m-chun-sṳ	Shenzhen
Kóng-tûng	Guangdong
Kóng-sî Chong-chhu̍k Chhṳ-chhṳ-khî	Guangxi
Mô-kài	Ringenes herre
Hiông-kóng Thai-ho̍k	University of Hong Kong
Badajoz	Badajoz
Lu̍k-yì-tó-yen	Kagoshima (prefektur)
Kiok	Fot (kroppsdel)
Sit-thit	Øgle
Altenburg	Altenburg
Kiên	Skulder
Midi-Pyrénées	Midi-Pyrénées
Wikipedia:Chhâm-siòng	Wikipedia:Tinget
Fu-mùng-thi̍t	Vermont
Hiû-sṳ̂-tûn	Houston
Kóng-chiu-sṳ	Guangzhou
Chiông Kie-sa̍k	Chiang Kai-shek
Vûn Kâ-pó	Wen Jiabao
Nàm-kîn-sṳ	Nanjing
Phiang-yèn	Sykehus
Kông-sû	Jiangsu
Chet-kông-sén	Zhejiang
Thèn Séu-phìn	Deng Xiaoping
Pet-phu Calais Hói-hia̍p	Nord-Pas-de-Calais
Pays de la Loire	Pays de la Loire
Languedoc-Roussillon	Languedoc-Roussillon
Thiap-sat-lò-nì-kâ	Thessaloniki
西藏自治區	Den autonome region Tibet
Hàng-thung Thien-fa	Mobiltelefon
Thò-niâu	Struts
Manchester	Manchester
Pu-lû-khiet-lìm	Brooklyn
Fòng-heu-khî	Queens
Liùng-yìn-sṳ	Yongin
Lòng	Ulv
Mâ-lòi Pan-tó	Malayahalvøya
Sîn-yok Sṳn-kîn	Det nye testamente
9	9 (tall)
Zung-gok Thaai-liuk	Fastlandskina
Het-liùng-kông	Heilongjiang
Mâ Yîn-kiú	Ma Ying-jeou
Piên-fò-sṳ	Bien Hoa
Hiông-kóng-tó	Hongkongøya
Ngà-tsông-sṳ	Nha Trang
Podolsk	Podolsk
Pô-tô Lì-kok Thu̍k-li̍p-tóng	Partido Independentista Puertorriqueño
Lì-è	Afrikansk villesel
Si-chhôn-sén	Sichuan
Khiu-yok Sṳn-kîn	Det gamle testamente
Sṳn-tan-chiet	Jul
Lò-màn Ngî-chhu̍k	Romanske språk
Sâm-kok-hìn	Trekant
Steve Jobs	Steve Jobs
Yin-Êu Ngî-ne	Indoeuropeiske språk
Breinigerberg	Breinigerberg
Lo-fú	Tiger
Fù-ôn Khà-lo̍k-sṳ̂ Yit-sṳ	Juan Carlos I av Spania
Súi-ngièn-sṳ	Suwon
Sâm-sên Si̍p-thòn	Samsung
Louis Couturat	Louis Couturat
Thai-thièn Kóng-vet-sṳ	Daejeon
Kîn-ki-tho	Gyeonggi
Sṳ̂-khâm-tit-nâ-vì-â	Skandinavia
Fu̍k-fa̍t-chiet	Påske
Thien-nó Khô-ho̍k	Informatikk
Koet-chi Yîm-phiêu	Det internasjonale fonetiske alfabetet
Hò-pet	Hebei
Phú-lìm-sṳ̂-tun Thai-ho̍k	Princeton University
Fôn-hìn-muk	Storkefugler
Chhṳ̀n Súi-pién	Chen Shui-bian
台灣	Taiwan
Chṳ-fi-hîn Sú-kî	Smarttelefon
Sa̍k-yù	Petroleum
Hài-è	Sko
Ngiùn-hòng	Bank
Ngièn-lun Chhṳ-yù	Ytringsfrihet
Oi-ngì-làn	Irland (øy)
Cheshire	Cheshire
Cumbria	Cumbria
Lancashire	Lancashire
Northumberland	Northumberland
Tyne and Wear	Tyne and Wear
County Durham	Durham (grevskap)
Pet Yorkshire	North Yorkshire
Lincolnshire	Lincolnshire
Nottinghamshire	Nottinghamshire
Derbyshire	Derbyshire
Merseyside	Merseyside
Leicestershire	Leicestershire
Rutland	Rutland
Lû-sùn	Lu Xun
Northamptonshire	Northamptonshire
Devon	Devon
Oxfordshire	Oxfordshire
Wiltshire	Wiltshire
Hampshire	Hampshire
Buckinghamshire	Buckinghamshire
Surrey	Surrey
West Sussex	West Sussex
East Sussex	East Sussex
Kent	Kent
Thai Lùn-tûn	Stor-London
7	7 (tall)
8	8 (tall)
Lu̍k-é	Hjortedyr
Pên	Is
Chú ke Khì-tó-vùn	Fader vår
Ngìn-lui-ho̍k	Antropologi
Fùng-hói	Rødehavet
Oi-tên-páu	Edinburgh
Pha̍k-set	Hvit
Marseille	Marseille
Thai-chhûng-thèu	Vanlig løk
6	6 (tall)
Kôn-fông ngî-ngièn	Offisielt språk
Kháu-kú-ho̍k	Arkeologi
George H. W. Bush	George H.W. Bush
Pâ-ngì-kòn pan-tó	Balkan
Dmitry Medvedev	Dmitrij Medvedev
Entrena	Entrena
Sîn-kau	Protestantisme
Selena	Selena
Mî-koet Thai-khûng Chúng-shu	NASA
Thai Put-lie̍t-tiên-tó	Storbritannia (øy)
Pâ-le̍t-sṳ̂-thán	Palestina (område)
10	10 (tall)
Lila Downs	Lila Downs
Lia̍p-pau	Gepard
Liverpool	Liverpool
Bremen	Bremen (by)
Sîn Nò-vî-ngî	Nynorsk
Meu-thèu-tiâu	Ugler
Sṳ̀	Time (tidsenhet)
Fap-lò-ngî	Færøysk
Kîm-eu-sṳ	Ca Mau
Meu-khô	Kattefamilien
Koet-chi Thai-khûng Chhàm	Den internasjonale romstasjonen
Tà-la-sṳ	Dalat
Tat-tat-ngî	Tatarisk
Tshûng-liông	Tyngde
Tsûng-su	Daddelpalme
Fan-tshiet-sṳ	Phan Thiet
Sî Fut-lî-sî-ngî	Frisisk
Séu Vòng-chṳ́	Den lille prinsen
Phiàng-fông kûng-tshak	Kvadratmeter
Fó-yam-chhùng	Lysbiller
Li̍p-fông kûng-tshak	Kubikkmeter
Fàn-chiet-thûng-vu̍t-mùn	Leddormer
Chhú-khô	Musefamilien
Lû-sêm-nì-â-ngî	Rusinsk
Fú-kîn	Spekkhogger
Sâ-thi̍t-fut-lî-sî-ngî	Saterfrisisk
Liû-khiù-koet	Kongedømmet Ryukyu
Pet-fut-lî-sî-â-ngî	Nordfrisisk
Â-mê-ha̍p-lâ-ngî	Amharisk
蝠婆	Flaggermus
Tarnobrzeg	Tarnobrzeg
Vòng Ti	Den gule keiser
Tiau-ǹg-thòi Lie̍t-yí	Senkakuøyene
Khiung-fò-tóng (Mî-koet)	Det republikanske parti (USA)
Â-sṳ̂-thù-lî-â-sṳ̂-ngî	Asturiansk
中國	Kina
O-thi-li Pâ-vî-li-â-ngî	Bairisk
Mìn-chú-tóng (Mî-koet)	Det demokratiske parti
Sàng-tû-sṳ	Chengdu
Âi-sṳ̂-thi̍t-lùi-mâ-thu-lâ-ngî	Ekstremaduransk
Sàng-fà-khî	Chenghua (Chengdu)
Séu-su mìn-chhu̍k	Minoritet
Pô-lòi-kú	Pleiku
Â-ha̍p-sṳ̂-vòng	Akas av Juda
Chûng-chû-sṳ	Chungju
Yî-liàu Ví-sâng	Helsevesen
Yòng-suk-yen	Yangshuo
Khiet-là-khô-fû	Kraków
臺灣省	Taiwan (provins)
Pet-kîn Sú-tû Koet-chi Kî-chhòng	Beijing internasjonale lufthavn
Sîn-kâ-po Hòng-khûng Kûng-sṳ̂	Singapore Airlines
Thien-nó Thôn-chhèn Só-mèu	Computertomografi
Vî-nî-sṳ̂-ngî	Venetiansk
Koet-li̍p Thòi-vân Thai-ho̍k	Taiwans nasjonale universitet
Vì-phú-sêm-ngî	Vepsisk
Fu̍t-lò-ngî	Sørestisk
Pân-mâ	Sebra
Valery Leontiev	Valerij Leontjev
Khô-sî-kâ-ngî	Korsikansk
Buryat-ngî	Burjatisk
Sùn-tho-chûng	Metodisme
Suk-vú-ngî	Cebuano
Tha̍t-lò-phî-thû Ngî-hì	Dravidiske språk
Ló-kiê-sṳ	Lao Cai
客家語	Hakka (språk)
Liòng-sân-sṳ	Lang Son
Hiuk-tsin-sṳ	Soc Trang
Liùng-chhôn-sṳ	Long Xuyen
Mî-tshiu-sṳ	My Tho
Fut-liù-li-ngî	Friulisk
Pâng-mî-tsuk	Ban Ma Thuot
Kàm-ngî	Gan (språk)
Pok-vu̍t-kón	Museum
Yin-thu Yî-lóng Ngî-chhu̍k	Indoiranske språk
Thai-yùng-meu	Panda
Kalmyk-ngî	Kalmykisk
Mân-ngî	Mandsjuisk
Kû-li̍p ngî-ngièn	Isolerte språk
Kit-là-kî-ngî	Gileki
Khà-sû-pí-ngî	Kasjubisk
Karachay-Balkar-ngî	Karatsjajbalkarsk
Lùn-pâ-tí-ngî	Lombardisk
Sú	Hånd
Thu fú	Du Fu
O-lî-â-ngî	Oriya
Ngìn-khiéu	Befolkning
Nò-man-thi-ngî	Normannisk
Pet-sat-mí-ngî	Nordsamisk
O-set-thôi-ngî	Ossetisk
Sî-sî-lî-ngî	Siciliansk
Sat-tên-nî-â-ngî	Sardisk
Nì-ngá-ngì-ngî	Nepal bhasa
Valparaíso	Valparaíso
Yên-yèn	Skuespiller
Thap-kâ-lo̍k-ngî	Tagalog
Thùng	Bronse
Vlaams-ngî	Flamsk (språk)
Fà-liùng-ngî	Vallonsk
Sú-ngî	Tegnspråk
Międzyrzec Podlaski	Międzyrzec Podlaski
Phiêu-chún Chhông-ngî	Tibetansk
Ngá-shuì-ngá-shuì-ngî	Waray-waray
Yì-ku-tshu̍k	Yugurer
N̂g-ngî	Wu (språk)
Woodrow Wilson	Woodrow Wilson
Fu̍t-sân-sṳ	Foshan
Ngiù-chîn Thai-ho̍k	University of Oxford
Sṳ̍p-thiàu Kie-min	De ti bud
Yok-hon-nì-sṳ̂-páu	Johannesburg
Pau-é	Leopard
Sîn-kiông	Xinjiang
Muk-kôa	Papaya
Pu-lî-sṳ̂-pân	Brisbane
Vî-liâm Lùn-khìm	Wilhelm Conrad Röntgen
Chû-chhèu	Zhou-dynastiet
Ido-ngî	Ido
Brad Pitt	Brad Pitt
Pa̍k-kiûng	Det hvite hus
Tha̍t-mâ-thai-ngî	Dalmatisk
Tat-tat-chhu̍k	Tatarer
Thai-fán-sṳ	Osaka
Kiam-khiâu Thai-ho̍k	University of Cambridge
Kûng-khín	Hektar
Sé-lî	Dåp
Pông-hâ	Astma
Chuk	Bambus
Fù Tsṳ-mìn	Hồ Chí Minh
Thièn-piên-fú	Dien Bien Phu
Khûn-sṳ-làn-chû	Queensland
Ha-liùng-sṳ	Ha Long
Kûi-yìn-sṳ	Quy Nhon
Mìn-nì-â-pô-li-sṳ̂	Minneapolis
Li̍t-ka-sṳ	Rach Gia
Phô-lò-chû	Borneo
Sun-fa-sṳ	Huế
Tshòng-thu	Lengde
Sṳ̂-chhù-chṳ̂-lu	Silkeveien
Mô-li-ngî	Maorisk
Mên-tûng-ngî	Mindong
Mên-pet-ngî	Minbei
Mên-nàm-ngî	Minnan
Tshiên-ngièn	Millennium
Vì-tô-li-â-chû	Victoria (Australia)
Chong-chhu̍k	Zhuang (folk)
Sông-hói-fa	Shanghainesisk
Aung San Suu Kyi翁山蘇姬	Aung San Suu Kyi
Tshèu-chû-fa	Teochew
Yok-hon-fuk-yîm	Evangeliet etter Johannes
William Vòng-chṳ́	William av Cambridge
Chhṳ̀n Kóng-sâng	Jackie Chan
12	12 (tall)
Vok-là-phú-khiet-ngî	Volapük
Toshiro Mifune	Toshiro Mifune
Kám-lám-su	Oliven
Só-lò-mùn-vòng	Salomo
O-khiet-làn	Auckland
Chhṳ̍t-sien	Linje
11	11 (tall)
13	13 (tall)
Sûn-chṳ́	Sunzi
Sṳn-lìn	Den Hellige Ånd
Lû-pu-lìm	Lublin
Thì-thèu	Peanøtt
100	100 (tall)
Tshit-thèu	Kne
Tô-piên-hìn	Polygon
Nàm Chûng-koet Hói	Sørkinahavet
Pien-set-liùng	Kameleoner
Bloemfontein	Bloemfontein
Ngiam-set-thí	Kromosom
O-khiet-làn Vùn-fap Ho̍k-káu	Auckland Grammar School
Ngióng-kông	Yangôn
Ma̍k-tông-lò Kûng-sṳ̂	McDonald’s
1000000	Million
Meu-miàng-sṳ	Maoming
Liú-chiu-sṳ	Liuzhou
Pet-pan-khiù	Nordlige halvkule
Ló-chhú	Mus (slekt)
Thí-tsit	Volum
Het-tsṳ̂	Hertz
Pak-pân-khiet	Burbank
Sien-lia̍p-thí	Mitokondrium
Yî-sên	Lege
Ki-sa̍k-chhṳn	Stonehenge
Chúng-thí Kîn-chi-ho̍k	Makroøkonomi
Ágreda	Ágreda
Lu-kâ-fuk-yîm	Evangeliet etter Lukas
Sîn Kí-nui-â	Ny-Guinea
Sṳ́-thù-hàng-chhon	Apostlenes gjerninger
Mô-hái	Krabber
PH	PH
Khì-tó	Bønn
Ôn-fui-sén	Anhui
Chûng-chhîn Pet-tho	Nord-Chungcheong
Chûng-chhîn Nàm-tho	Sør-Chungcheong
Kông-ngièn-tho (Hôn-koet)	Gangwon
Nui Mùng-kú	Indre Mongolia
Kîm Ngit-sṳ̀n	Kim Il-sung
Chhái-na̍p Koet-chi Phú-chhu Ngî-ngièn Thoi-péu-thòn	Delegasjonen for antakelse av et internasjonalt hjelpespråk
Pí-tet-kô-sṳ̍p	Bydgoszcz
Nottingham	Nottingham
Thai-ví-vòng	David av Israel
Li-vi-ki	Tredje Mosebok
Sṳ̂-thán-fuk Thai-ho̍k	Stanford University
Fuk-kian	Fujian
Kûng-khiet	Gram
Mùng-kú-tshu̍k	Mongolene
Khí-sṳ-liu̍k	Johannes' åpenbaring
Kong-lîn-sṳ	Gangneung
Kiê-liùng-sṳ	Gyeryong
Kô-yòng-sṳ	Goyang
Kûng-chû-sṳ	Gongju
Kó-chhôn-sṳ	Gwacheon
Kông-mìn-sṳ	Gwangmyeong
Kóng-chû-sṳ (Hôn-koet)	Gwangju (Gyeonggi)
Kiú-lî-sṳ	Guri (Gyeonggi)
Kiûn-phú-sṳ	Gunpo
Kîm-phú-sṳ	Gimpo
Nàm-yòng-chû-sṳ	Namyangju
Lun-sân-sṳ	Nonsan
Thông-chîn-sṳ (Hôn-koet)	Dangjin
Tûng-theu-chhôn-sṳ	Dongducheon
Tûng-hói-sṳ (Hôn-koet)	Donghae
Pó-nèn-sṳ	Boryeong
Fu-chhôn-sṳ	Bucheon
Sâm-chit-sṳ	Samcheok
Shuì-sân-sṳ	Seosan
Sàng-nàm-sṳ	Seongnam
Suk-chhó-sṳ	Sokcho
Sṳ́-hîn-sṳ	Siheung
Ngà-sân-sṳ	Asan
Ôn-sân-sṳ	Ansan
Ôn-sàng-sṳ (Hôn-koet)	Anseong
Ôn-yông-sṳ	Anyang (Gyeonggi)
Yòng-chû-sṳ	Yangju
Vû-sân-sṳ	Osan
Ngièn-chû-sṳ	Wonju
Ngi-vòng-sṳ	Uiwang
Ngi-chṳn-fú-sṳ	Uijeongbu
Li-chhôn-sṳ (Hôn-koet)	Icheon
Thî-chhôn-sṳ	Jecheon
Thiên-ôn-sṳ	Cheonan
Chhîn-chû-sṳ	Cheongju
Chhûn-chhôn-sṳ	Chuncheon
Thai-pha̍k-sṳ	Taebaek (Gangwon)
Po-chû-sṳ	Paju
Phìn-tshe̍t-sṳ	Pyeongtaek
Phàu-chhôn-sṳ	Pocheon
Hò-nàm-sṳ	Hanam
Fà-sàng-sṳ	Hwaseong
Buckingham Kiûng	Buckingham Palace
Hói-nàm	Hainan
Yén-tûng	Det fjerne østen
Ngiên-kiu	Forskning
Kâm-suk	Gansu
Pha̍k Se-pâu	Hvit blodcelle
York	York
Tsiú	Albue
Sṳ̂n-min-ki	Femte Mosebok
Sû-chû-sṳ	Suzhou
Vûn-chû-sṳ	Wenzhou
Windsor Sàng-páu	Windsor Castle
Hòn-chhu̍k	Han-kinesere
Nèn-pô-sṳ	Ningbo
Tet-koet-ngìn	Tyskere
Ko-men	Allergi
Fù-khì	Igler
Kîm-yùng	Finans
1000	1000 (tall)
Mìn-su-ki	Fjerde Mosebok
Liu̍k Khiet-vùn	Kevin Rudd
Ngo̍k-ǹg	Egentlige krokodiller
Yùn-nàm	Yunnan
Plymouth	Plymouth
Sân-tûng	Shandong
Pí	Arm
Derby-sṳ	Derby (Derbyshire)
Thàn-khîn Fa-ha̍p-vu̍t	Hydrokarbon
Hò-nàm	Henan
Montehermoso	Montehermoso
Liâu-nèn	Liaoning
El Cid	El Cid
Jim Morrison	Jim Morrison
Kóng-khiéu	Havn
Kit-lìm	Jilin (provins)
Fù-nàm	Hunan
Chhiâng-hói	Qinghai
Vì-ngâ-ngì-tshu̍k	Uighurer
Rhône-sén	Rhône (departement)
Koet-kâ Kûng-yèn	Nasjonalpark
Pâ-lì Charles-de-Gaulle Koet-chi Kî-chhòng	Charles de Gaulle internasjonale lufthavn
Chṳ̂-sán	Aktiva
O-le̍t-liòng	Aurelian
Fù-pet	Hubei
Sân-sî	Shanxi
Hòng-khûng Kûng-sṳ̂	Flyselskap
Hò-khiéu-vân	Estuar
Chûng-set	Brun
Kui-chû	Guizhou
Chûng-khi Sṳ̀n-kîn Ne-thúng	Sentralnervesystemet
Yî-fut-só	Efesos
Ôn-tha̍t-màn Hói	Andamanhavet
Yok-sû-â-ki	Josvas bok
Sî-pet Yîn-kak-làn	Nordvest-England
Shám-sî-sén	Shaanxi
Tûng-pet Yîn-kak-làn	Nordøst-England
Tûng Midlands	Øst-Midlands
Tûng Yîn-kak-làn	Øst-England
Tûng-nàm Yîn-kak-làn	Sørøst-England
Sî-nàm Yîn-kak-làn	Sørvest-England
模板:Commonscat	Mal:Commonscat
Sî Midlands	Vest-Midlands
Yorkshire lâu Humber	Yorkshire og Humber
Kòn Se-pâu	Stamcelle
Lò-mâ-sû	Paulus' brev til romerne
Mâ-liuk-kap Hói-hia̍p	Malakkastredet
Yù-thai Vòng-koet	Kongedømmet Judea
Fî-yí Mî-koet Het-ngìn	Afrikansk-amerikanere
Mà-sat-chû-set Lî-kûng Ho̍k-yen	Massachusetts Institute of Technology
Pô-sṳ-tun Thai-ho̍k	Boston University
Yâ-lû Thai-ho̍k	Yale University
Nàm-pet-chêu	Nord- og Sør-dynastienes tid
Liû-Sùng	Det tidlige Song-dynasti
Fûn-lî	Bryllup
Pan Chúng-thúng-chṳ	Semipresidentialisme
Kâ-phìn-khiùn	Gapyeong
Kô-sàng-khiùn (Hôn-koet)	Goseong (Gangwon)
Fâi-sân-khiùn	Goesan
Kím-sân-khiùn	Geumsan
Tan-yòng-khiùn (Hôn-koet)	Danyang (Nord-Chungcheong)
Po-ên-khiùn	Boeun
Fù-yì-khiùn	Buyeo (Sør-Chungcheong)
Sû-chhôn-khiùn	Seocheon
Yòng-khiéu-khiùn	Yanggu (Gangwon)
Siong-yòng-khiùn	Yangyang
Yòng-phìn-khiùn	Yangpyeong
Lî-chû-sṳ	Yeoju
Liên-chhôn-khiùn	Yeoncheon
Yún-thùng-khiùn	Yeongdong (Nord-Chungcheong)
Nèn-ye̍t-khiùn	Yeongwol
Lî-sân-khiùn	Yesan
Vok-chhôn-khiùn	Okcheon
Yîm-sàng-khiùn	Eumseong
Lîn-thài-khiùn	Inje
Tsin-san-khiùn	Jeongseon
Chên-phiàng-khiùn	Jeungpyeong
Chṳ́n-chhôn-khiùn	Jincheon
Thiet-ngièn-khiùn	Cheorwon
Chhiâng-yòng-khiùn	Cheongyang
Thai-ôn-khiùn	Taean
Fùng-sàng-khiùn	Hongseong
Fùng-chhôn-khiùn	Hongcheon
Fà-chhôn-khiùn	Hwacheon
Vàng-sàng-khiùn	Hoengseong
Fî-li̍p-pí-sû	Paulus' brev til filipperne
Thiên-koet Pat-fuk	Saligprisningene
Mî-koet Lièn-pâng Chún-phi Ne-thúng	Federal Reserve
